id,name,specialization,hospital,state,city,experience,rating,contact
1310,Dr.Vinay Verma,Dentistry,Shanti Wellness Hospital Dentistry Center,Jammu & Kashmir,Jammu,28,3.5,9487471365
1311,Dr.Reshma Sharma,Dentistry,Ayushman Super Specialty Dentistry Center,Jammu & Kashmir,Jammu,19,3.1,9534644603
1312,Dr.Karan Gill,Gynecology,CityCare Hospital Gynecology Center,Jammu & Kashmir,Jammu,27,4.4,9820837803
1313,Dr.Nikhil Joshi,Gynecology,CureWell Multispecialty Gynecology Center,Jammu & Kashmir,Jammu,10,3.5,9689157555
1314,Dr.Pooja Pandey,Gynecology,Fortis Healthcare Gynecology Center,Jammu & Kashmir,Jammu,14,3.8,9777617163
1315,Dr.Preeti Gill,Ophthalmology,Shanti Wellness Hospital Ophthalmology Center,Jammu & Kashmir,Jammu,11,4.5,9657134107
1316,Dr.Nikhil Verma,Ophthalmology,Ayushman Super Specialty Ophthalmology Center,Jammu & Kashmir,Jammu,21,3.8,9004316493
1317,Dr.Kavita Chatterjee,Ophthalmology,Shanti Wellness Hospital Ophthalmology Center,Jammu & Kashmir,Jammu,25,4.0,9721364218
1318,Dr.Suresh Rastogi,Addiction Medicine,Harmony Health Hub Addiction Medicine Center,Jammu & Kashmir,Jammu,17,4.9,9300626990
1319,Dr.Sakshi Agarwal,Addiction Medicine,Fortis Healthcare Addiction Medicine Center,Jammu & Kashmir,Jammu,19,3.3,9609271929
1320,Dr.Reshma Kulkarni,Addiction Medicine,Narayana Health Addiction Medicine Center,Jammu & Kashmir,Jammu,11,3.1,9008332066
1321,Dr.Suresh Dutta,Dermatology,Harmony Health Hub Dermatology Center,Delhi,Delhi,26,3.2,9339710147
1322,Dr.Manoj Jain,Infectious Disease,Healing Touch Hospital Infectious Disease Center,Karnataka,Bengaluru,22,3.5,9731731070
1323,Dr.Swati Desai,Pulmonology,Sri Ram Medical Center Pulmonology Center,Odisha,Bhubaneswar,18,3.1,9029892357
1324,Dr.Pooja Jain,Oncology,Medicover Clinic Oncology Center,Maharashtra,Mumbai,8,3.8,9207321867
1325,Dr.Gaurav Gill,Gynecology,Shanti Wellness Hospital Gynecology Center,Jammu & Kashmir,Jammu,30,4.8,9677101240
1326,Dr.Pooja Choudhary,General Medicine,Shanti Wellness Hospital General Medicine Center,Gujarat,Ahmedabad,14,4.8,9049787690
1327,Dr.Amit Mishra,Hepatology,Apollo MedCenter Hepatology Center,Jammu & Kashmir,Jammu,26,4.8,9687483372
1328,Dr.Vikram Mahajan,Addiction Medicine,Harmony Health Hub Addiction Medicine Center,Gujarat,Surat,18,5.0,9888848339
1329,Dr.Karan Pandey,Hepatology,Care Plus Hospital Hepatology Center,Madhya Pradesh,Bhopal,27,3.8,9483816061
1330,Dr.Lakshmi Mahajan,Dentistry,Prime Medicare Hospital Dentistry Center,Maharashtra,Pune,16,4.9,9942511079
1331,Dr.Meera Gupta,Dentistry,Medicover Clinic Dentistry Center,West Bengal,Kolkata,10,4.1,9325012159
1332,Dr.Sneha Shetty,Hepatology,Sanjeevani Hospital Hepatology Center,Kerala,Thiruvananthapuram,29,3.4,9123571486
1333,Dr.Sunil Pillai,Addiction Medicine,Narayana Health Addiction Medicine Center,Gujarat,Surat,30,4.6,9153529124
1334,Dr.Sanjay Desai,Ophthalmology,Sri Ram Medical Center Ophthalmology Center,Maharashtra,Mumbai,17,3.7,9702040380
1335,Dr.Geeta Reddy,Orthopedics,Om Shree Hospital Orthopedics Center,Uttar Pradesh,Lucknow,30,3.9,9929679321
1336,Dr.Sunil Desai,Urology,Sunrise Multispeciality Urology Center,West Bengal,Kolkata,5,4.9,9518757281
1337,Dr.Nidhi Mohanty,Infectious Disease,Sri Ram Medical Center Infectious Disease Center,Uttar Pradesh,Noida,16,3.3,9268381909
1338,Dr.Nidhi Nair,Hematology,CureWell Multispecialty Hematology Center,Maharashtra,Pune,27,5.0,9503246080
1339,Dr.Nikhil Reddy,Endocrinology,Sanjeevani Hospital Endocrinology Center,Odisha,Bhubaneswar,10,4.9,9881791956
1340,Dr.Kavita Pandey,Neurology,CityCare Hospital Neurology Center,Jammu & Kashmir,Jammu,16,3.7,9000514707
1341,Dr.Tanvi Das,Neurology,Sunrise Multispeciality Neurology Center,Bihar,Patna,26,4.1,9068977659
1342,Dr.Vinay Jain,Gynecology,Ayushman Super Specialty Gynecology Center,Telangana,Hyderabad,30,4.9,9823411394
1343,Dr.Geeta Tripathi,Nephrology,Healing Touch Hospital Nephrology Center,Uttar Pradesh,Lucknow,21,3.5,9874988820
1344,Dr.Anil Jain,Hepatology,Medicover Clinic Hepatology Center,Telangana,Hyderabad,20,3.3,9257510048
1345,Dr.Arjun Kapoor,Pulmonology,CityCare Hospital Pulmonology Center,Uttar Pradesh,Noida,26,4.4,9693191568
1346,Dr.Meera Iyer,Gynecology,Divine Heart Hospital Gynecology Center,Rajasthan,Jaipur,8,3.5,9654046953
1347,Dr.Raj Khan,Rheumatology,CureWell Multispecialty Rheumatology Center,Bihar,Patna,21,4.0,9769783026
1348,Dr.Pooja Choudhary,Rheumatology,Apollo MedCenter Rheumatology Center,Madhya Pradesh,Bhopal,11,3.1,9303806693
1349,Dr.Suresh Joshi,Orthopedics,Prime Medicare Hospital Orthopedics Center,Kerala,Thiruvananthapuram,8,4.5,9446711412
1350,Dr.Kavita Sinha,Hepatology,CureWell Multispecialty Hepatology Center,Uttar Pradesh,Noida,26,4.2,9307576086
1351,Dr.Nidhi Tiwari,Orthopedics,Lotus Health Institute Orthopedics Center,Kerala,Kochi,16,3.0,9002180390
1352,Dr.Bhavna Roy,Urology,Sri Ram Medical Center Urology Center,Chandigarh,Chandigarh,14,4.8,9646777954
1353,Dr.Raj Kapoor,Hepatology,Fortis Healthcare Hepatology Center,Assam,Guwahati,6,3.4,9172654906
1354,Dr.Vikram Choudhary,Addiction Medicine,Lotus Health Institute Addiction Medicine Center,Telangana,Hyderabad,12,4.3,9343172673
1355,Dr.Bhavna Mishra,Dermatology,CityCare Hospital Dermatology Center,Gujarat,Surat,28,3.3,9335485559
1356,Dr.Aditya Saxena,Cardiology,Vidyasagar Hospital Cardiology Center,Karnataka,Bengaluru,12,3.1,9886593428
1357,Dr.Rohit Chauhan,Vascular Surgery,Global Life Hospital Vascular Surgery Center,Tamil Nadu,Chennai,29,4.4,9297108795
1358,Dr.Ritu Saxena,Ophthalmology,Ayushman Super Specialty Ophthalmology Center,Uttar Pradesh,Noida,4,4.8,9273086422
1359,Dr.Harsha Jain,General Surgery,Vidyasagar Hospital General Surgery Center,Rajasthan,Jaipur,27,4.6,9548773378
1360,Dr.Nikhil Saxena,Infectious Disease,Narayana Health Infectious Disease Center,Madhya Pradesh,Bhopal,21,4.6,9118767671
1361,Dr.Anil Reddy,Psychiatry,Vidyasagar Hospital Psychiatry Center,Assam,Guwahati,17,4.4,9637356377
1362,Dr.Lakshmi Sinha,Infectious Disease,Lotus Health Institute Infectious Disease Center,Maharashtra,Mumbai,29,4.1,9307508296
1363,Dr.Meera Chauhan,Gastroenterology,Lotus Health Institute Gastroenterology Center,Telangana,Hyderabad,21,4.9,9181404493
1364,Dr.Neha Bhattacharya,Hematology,Global Life Hospital Hematology Center,Gujarat,Ahmedabad,10,3.9,9124912359
1365,Dr.Nikhil Joshi,Urology,Harmony Health Hub Urology Center,Rajasthan,Jaipur,4,3.0,9780822227
1366,Dr.Aditya Dutta,Ophthalmology,Shanti Wellness Hospital Ophthalmology Center,Tamil Nadu,Chennai,17,3.3,9761030088
1367,Dr.Sneha Gill,Dentistry,Sunrise Multispeciality Dentistry Center,West Bengal,Kolkata,22,4.1,9588385592
1368,Dr.Manoj Menon,Gastroenterology,Harmony Health Hub Gastroenterology Center,Maharashtra,Pune,11,4.3,9042175853
1369,Dr.Suresh Kulkarni,Gynecology,Om Shree Hospital Gynecology Center,Gujarat,Ahmedabad,7,4.9,9014036730
1370,Dr.Sneha Nair,Infectious Disease,Apollo MedCenter Infectious Disease Center,Assam,Guwahati,23,4.7,9886374713
1371,Dr.Ritu Kulkarni,General Medicine,Divine Heart Hospital General Medicine Center,Gujarat,Surat,17,3.9,9881766665
1372,Dr.Amit Gupta,Rheumatology,Om Shree Hospital Rheumatology Center,Madhya Pradesh,Bhopal,20,3.3,9025374456
1373,Dr.Anil Iyer,Psychiatry,Harmony Health Hub Psychiatry Center,Karnataka,Bengaluru,25,4.0,9678239001
1374,Dr.Tanvi Sinha,Gastroenterology,Divine Heart Hospital Gastroenterology Center,Gujarat,Surat,22,4.2,9252919989
1375,Dr.Rohit Patel,Rheumatology,Prime Medicare Hospital Rheumatology Center,Kerala,Thiruvananthapuram,22,3.8,9901881948
1376,Dr.Geeta Choudhary,Dermatology,Om Shree Hospital Dermatology Center,Jammu & Kashmir,Jammu,19,4.6,9067552251
1377,Dr.Rohit Mehta,Endocrinology,CureWell Multispecialty Endocrinology Center,Gujarat,Surat,6,3.1,9118495073
1378,Dr.Rohit Jain,Gynecology,CityCare Hospital Gynecology Center,Gujarat,Ahmedabad,9,3.4,9494817237
1379,Dr.Sanjay Saxena,Nephrology,Global Life Hospital Nephrology Center,Delhi,Delhi,9,4.8,9979233547
1380,Dr.Swati Nair,Cardiology,Fortis Healthcare Cardiology Center,Maharashtra,Mumbai,6,3.1,9553726463
1381,Dr.Nidhi Iyer,Orthopedics,Harmony Health Hub Orthopedics Center,Assam,Guwahati,24,4.9,9970647937
1382,Dr.Manoj Verma,General Medicine,Prime Medicare Hospital General Medicine Center,Madhya Pradesh,Bhopal,21,3.4,9183016927
1383,Dr.Lakshmi Dutta,Dermatology,Prime Medicare Hospital Dermatology Center,Tamil Nadu,Chennai,9,3.0,9073657491
1384,Dr.Pooja Naidu,Urology,Narayana Health Urology Center,Chandigarh,Chandigarh,20,3.1,9323907619
1385,Dr.Vikram Shetty,Gynecology,Healing Touch Hospital Gynecology Center,Karnataka,Bengaluru,11,4.8,9897711053
1386,Dr.Kavita Agarwal,Psychiatry,Global Life Hospital Psychiatry Center,Gujarat,Surat,25,4.7,9133595922
1387,Dr.Lakshmi Verma,Oncology,Om Shree Hospital Oncology Center,Chandigarh,Chandigarh,29,3.6,9190699237
1388,Dr.Sneha Choudhary,Psychiatry,Lotus Health Institute Psychiatry Center,Jammu & Kashmir,Jammu,27,4.8,9559374666
1389,Dr.Geeta Mishra,Addiction Medicine,CityCare Hospital Addiction Medicine Center,West Bengal,Kolkata,4,4.0,9367431507
1390,Dr.Yash Naidu,Neurology,Prime Medicare Hospital Neurology Center,Delhi,Delhi,20,4.3,9942321510
1391,Dr.Suresh Choudhary,Endocrinology,Healing Touch Hospital Endocrinology Center,Kerala,Kochi,15,3.0,9312379527
1392,Dr.Ritu Gupta,Orthopedics,Vidyasagar Hospital Orthopedics Center,Tamil Nadu,Chennai,9,4.1,9844931250
1393,Dr.Sneha Gill,Gynecology,Apollo MedCenter Gynecology Center,Maharashtra,Mumbai,6,3.2,9307036890
1394,Dr.Priya Singh,Rheumatology,Medicover Clinic Rheumatology Center,Uttar Pradesh,Lucknow,27,3.1,9187840671
1395,Dr.Amit Shetty,Addiction Medicine,Harmony Health Hub Addiction Medicine Center,Kerala,Thiruvananthapuram,24,4.4,9936428327
1396,Dr.Rahul Verma,Orthopedics,Healing Touch Hospital Orthopedics Center,Kerala,Kochi,6,3.7,9255623516
1397,Dr.Arjun Agarwal,Neurology,Sunrise Multispeciality Neurology Center,Maharashtra,Mumbai,9,4.7,9401129977
1398,Dr.Harsha Tripathi,Gastroenterology,Narayana Health Gastroenterology Center,West Bengal,Kolkata,15,3.2,9717861659
1399,Dr.Karan Agarwal,Endocrinology,Vidyasagar Hospital Endocrinology Center,Tamil Nadu,Chennai,26,3.1,9011643752
1400,Dr.Preeti Bhandari,Neurology,CityCare Hospital Neurology Center,Karnataka,Bengaluru,29,4.2,9465260506
1401,Dr.Swati Menon,General Medicine,Fortis Healthcare General Medicine Center,Gujarat,Surat,17,4.4,9804718434
1402,Dr.Deepika Rastogi,Cardiology,Narayana Health Cardiology Center,Kerala,Thiruvananthapuram,23,3.2,9751788993
1403,Dr.Neha Dwivedi,General Medicine,Sri Ram Medical Center General Medicine Center,Madhya Pradesh,Bhopal,18,3.1,9881531243
1404,Dr.Aditya Chatterjee,Dentistry,Sanjeevani Hospital Dentistry Center,Tamil Nadu,Chennai,17,4.0,9928910779
1405,Dr.Preeti Bhattacharya,Neurology,Harmony Health Hub Neurology Center,West Bengal,Kolkata,15,3.8,9284023373
1406,Dr.Sanjay Mohanty,Neurology,CureWell Multispecialty Neurology Center,Gujarat,Ahmedabad,14,4.2,9784121295
1407,Dr.Rahul Desai,Hepatology,Fortis Healthcare Hepatology Center,Gujarat,Ahmedabad,22,3.8,9032902382
1408,Dr.Yash Iyer,Orthopedics,Healing Touch Hospital Orthopedics Center,Delhi,Delhi,22,3.7,9427871904
1409,Dr.Sanjay Reddy,Pulmonology,Harmony Health Hub Pulmonology Center,Kerala,Kochi,29,3.0,9106910665
1410,Dr.Yash Chauhan,Urology,Om Shree Hospital Urology Center,Karnataka,Bengaluru,10,4.1,9305882316
1411,Dr.Raj Verma,Hematology,Lotus Health Institute Hematology Center,Tamil Nadu,Chennai,23,4.9,9311724877
1412,Dr.Manoj Chatterjee,Infectious Disease,CureWell Multispecialty Infectious Disease Center,Tamil Nadu,Chennai,29,4.4,9361518605
1413,Dr.Anil Sharma,Rheumatology,CureWell Multispecialty Rheumatology Center,Bihar,Patna,12,3.1,9450156617
1414,Dr.Vinay Roy,Orthopedics,CureWell Multispecialty Orthopedics Center,Chandigarh,Chandigarh,8,3.7,9481060983
1415,Dr.Kriti Khan,Hepatology,Global Life Hospital Hepatology Center,Madhya Pradesh,Bhopal,22,4.5,9257817261
1416,Dr.Karan Roy,Gynecology,Fortis Healthcare Gynecology Center,Delhi,Delhi,29,3.4,9602927049
1417,Dr.Rahul Pillai,Dentistry,Medicover Clinic Dentistry Center,Telangana,Hyderabad,7,4.2,9479169424
1418,Dr.Swati Sinha,Dermatology,Narayana Health Dermatology Center,Tamil Nadu,Chennai,16,3.4,9289237057
1419,Dr.Anil Singh,Infectious Disease,Vidyasagar Hospital Infectious Disease Center,Maharashtra,Pune,25,3.6,9224222418
1420,Dr.Reshma Kulkarni,Pulmonology,Divine Heart Hospital Pulmonology Center,Kerala,Kochi,26,4.6,9842973871
